name,svg,lottie
Baby-chick.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f424/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f424/lottie.json
Hatched-chick.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f425/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f425/lottie.json
Eagle.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f985/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f985/lottie.json
Peace.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f54a_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f54a_fe0f/lottie.json
Goose.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabf/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabf/lottie.json
Peacock.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99a/lottie.json
Seal.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ad/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ad/lottie.json
Dolphin.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42c/lottie.json
Whale.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f433/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f433/lottie.json
Blowfish.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f421/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f421/lottie.json
Crab.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f980/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f980/lottie.json
Octopus.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f419/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f419/lottie.json
Jellyfish.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fabc/lottie.json
Snail.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40c/lottie.json
Ant.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41c/lottie.json
Mosquito.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f99f/lottie.json
Bee.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f41d/lottie.json
Butterfly.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98b/lottie.json
Paw Prints.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f43e/lottie.json
Tomato.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f345/lottie.json
Popcorn.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37f/lottie.json
Hot-beverage.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2615/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2615/lottie.json
Clinking-beer-mugs.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37b/lottie.json
Clinking-glasses.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f942/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f942/lottie.json
Bottle-with-popping-cork.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f37e/lottie.json
Wine-glass.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f377/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f377/lottie.json
Tropical-drink.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f379/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f379/lottie.json
Police-car-light.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6a8/lottie.json
Flying-saucer.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6f8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6f8/lottie.json
Rocket.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f680/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f680/lottie.json
Airplane-departure.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6eb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6eb/lottie.json
Airplane-arrival.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ec/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ec/lottie.json
Roller-coaster.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3a2/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3a2/lottie.json
Confetti-ball.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f38a/lottie.json
Balloon.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f388/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f388/lottie.json
Birthday-cake.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f382/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f382/lottie.json
Fireworks.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f386/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f386/lottie.json
Mirror-ball.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1faa9/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1faa9/lottie.json
Soccer-ball.json,https://fonts.gstatic.com/s/e/notoemoji/latest/26bd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/26bd/lottie.json
Direct-hit.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3af/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3af/lottie.json
Violin.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3bb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3bb/lottie.json
Drum.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f941/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f941/lottie.json
Maracas.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa87/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa87/lottie.json
Battery-full.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f50b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f50b/lottie.json
Battery-low.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1faab/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1faab/lottie.json
Money-with-wings.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4b8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4b8/lottie.json
Light-bulb.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a1/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a1/lottie.json
Graduation-cap.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f393/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f393/lottie.json
Umbrella.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2602_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2602_fe0f/lottie.json
Gem-stone.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48e/lottie.json
Alarm-clock.json,https://fonts.gstatic.com/s/e/notoemoji/latest/23f0/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/23f0/lottie.json
Bellhop-bell.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ce_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f6ce_fe0f/lottie.json
Bell.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f514/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f514/lottie.json
Aries.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2648/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2648/lottie.json
Taurus.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2649/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2649/lottie.json
Gemini.json,https://fonts.gstatic.com/s/e/notoemoji/latest/264a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/264a/lottie.json
Cancer.json,https://fonts.gstatic.com/s/e/notoemoji/latest/264b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/264b/lottie.json
Leo.json,https://fonts.gstatic.com/s/e/notoemoji/latest/264c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/264c/lottie.json
Virgo.json,https://fonts.gstatic.com/s/e/notoemoji/latest/264d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/264d/lottie.json
Libra.json,https://fonts.gstatic.com/s/e/notoemoji/latest/264e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/264e/lottie.json
Scorpio.json,https://fonts.gstatic.com/s/e/notoemoji/latest/264f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/264f/lottie.json
Sagittarius.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2650/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2650/lottie.json
Capricorn.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2651/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2651/lottie.json
Aquarius.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2652/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2652/lottie.json
Pisces.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2653/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2653/lottie.json
Ophiuchus.json,https://fonts.gstatic.com/s/e/notoemoji/latest/26ce/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/26ce/lottie.json
Exclamation-double.json,https://fonts.gstatic.com/s/e/notoemoji/latest/203c_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/203c_fe0f/lottie.json
Cross-mark.json,https://fonts.gstatic.com/s/e/notoemoji/latest/274c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/274c/lottie.json
Musical-notes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3b6/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3b6/lottie.json
Check-mark.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2705/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2705/lottie.json
Cool.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f192/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f192/lottie.json
Plus-sign.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2795/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2795/lottie.json
Chequered-flag.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3c1/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f3c1/lottie.json
